Year Month Day Hour Min Sec Msec Bx[nT] By[nT] Bz[nT] Vx[km/s] Vy[km/s] Vz[km/s] N[cm^(-3)] T[Kelvin]
2012 7 24 12 35 0 0 0 7.4326 -9.9922 -1180.5 -196.21 897.91 1 1.5848e+6
2012 7 24 12 36 0 0 0 7.5335 -9.9603 -1179.2 -199.43 902.15 1 1.5663e+6
2012 7 24 12 37 0 0 0 7.6491 -9.9205 -1177.9 -200.63 901.94 1 1.5628e+6
2012 7 24 12 38 0 0 0 7.7887 -9.9056 -1176.6 -201.55 901.15 1 1.5744e+6
2012 7 24 12 39 0 0 0 7.9462 -9.8831 -1175.3 -204.18 903.16 1 1.6009e+6
2012 7 24 12 40 0 0 0 8.1315 -9.8535 -1174 -205.68 905.3 1 1.618e+6
2012 7 24 12 41 0 0 0 8.2727 -9.8266 -1173.1 -206.27 905.25 1 1.6256e+6
2012 7 24 12 42 0 0 0 8.4116 -9.8013 -1172.2 -206.64 904.47 1 1.6238e+6
2012 7 24 12 43 0 0 0 8.551 -9.7852 -1171.4 -206.51 903.49 1 1.6124e+6
2012 7 24 12 44 0 0 0 8.7858 -9.7675 -1170.5 -205 904.21 1 1.5916e+6
2012 7 24 12 45 0 0 0 9.0346 -9.7482 -1169.6 -206.58 906 1 1.5829e+6
2012 7 24 12 46 0 0 0 9.3567 -9.6945 -1168.7 -207.92 908.4 1 1.5865e+6
2012 7 24 12 47 0 0 0 9.5948 -9.6295 -1167.8 -207.51 908.62 1 1.6023e+6
2012 7 24 12 48 0 0 0 9.7897 -9.5848 -1167 -207.82 910.11 1 1.6302e+6
2012 7 24 12 49 0 0 0 9.9022 -9.5682 -1166.1 -208.91 912.01 1 1.6704e+6
2012 7 24 12 50 0 0 0 9.985 -9.5473 -1165.2 -207.2 911.3 1 1.7158e+6
2012 7 24 12 51 0 0 0 10.086 -9.5041 -1162.8 -206.62 910.13 1 1.7665e+6
2012 7 24 12 52 0 0 0 10.177 -9.4621 -1160.4 -207.25 910.13 1 1.8225e+6
2012 7 24 12 53 0 0 0 10.24 -9.421 -1158 -207.16 911.7 1 1.8837e+6
2012 7 24 12 54 0 0 0 10.297 -9.3658 -1155.6 -208.42 911.04 1 1.9502e+6
2012 7 24 12 55 0 0 0 10.328 -9.3291 -1153.2 -209.3 912.43 1 2.0175e+6
2012 7 24 12 56 0 0 0 10.351 -9.3122 -1151.1 -208.65 911.61 1 2.0857e+6
2012 7 24 12 57 0 0 0 10.382 -9.3048 -1149.1 -208.95 910.08 1 2.1547e+6
2012 7 24 12 58 0 0 0 10.398 -9.2915 -1147 -209.56 910.65 1 2.2245e+6
2012 7 24 12 59 0 0 0 10.441 -9.2633 -1145 -208.17 911.77 1 2.2952e+6
2012 7 24 13 0 0 0 0 10.519 -9.2326 -1142.9 -207.3 913.23 1 2.357e+6
2012 7 24 13 1 0 0 0 10.614 -9.1652 -1142.5 -206.61 913.55 1 2.4098e+6
2012 7 24 13 2 0 0 0 10.741 -9.0903 -1142.2 -205.9 916.04 1 2.4537e+6
2012 7 24 13 3 0 0 0 10.901 -8.989 -1141.8 -203.45 915.31 1 2.4887e+6
2012 7 24 13 4 0 0 0 11.018 -8.9488 -1141.4 -202.4 916.58 1 2.5147e+6
2012 7 24 13 5 0 0 0 11.058 -8.9184 -1141 -201.73 914.51 1 2.5215e+6
2012 7 24 13 6 0 0 0 10.976 -8.9372 -1140.7 -202.34 915.23 1 2.5091e+6
2012 7 24 13 7 0 0 0 10.951 -8.9418 -1140.3 -201.3 916.14 1 2.4775e+6
2012 7 24 13 8 0 0 0 10.972 -8.9343 -1139.9 -201.69 919.92 1 2.4266e+6
2012 7 24 13 9 0 0 0 11.027 -8.9155 -1139.5 -201.19 919.76 1 2.3566e+6
2012 7 24 13 10 0 0 0 11.139 -8.8258 -1139.2 -198.87 918.47 1 2.2808e+6
2012 7 24 13 11 0 0 0 11.244 -8.7629 -1138.8 -200.23 918.2 1 2.1994e+6
2012 7 24 13 12 0 0 0 11.328 -8.7207 -1138.4 -198.87 917.36 1 2.1122e+6
2012 7 24 13 13 0 0 0 11.395 -8.6901 -1138 -199.39 920.23 1 2.0193e+6
2012 7 24 13 14 0 0 0 11.442 -8.6482 -1137.7 -200.19 921.09 1 1.9207e+6
2012 7 24 13 15 0 0 0 11.443 -8.6398 -1137.3 -199.21 921.72 1 1.8479e+6
2012 7 24 13 16 0 0 0 11.438 -8.688 -1136.9 -198.93 923.25 1 1.8008e+6
2012 7 24 13 17 0 0 0 11.415 -8.7895 -1136.5 -195.97 920.35 1 1.7795e+6
2012 7 24 13 18 0 0 0 11.336 -8.9131 -1136.2 -194.52 919.58 1 1.7839e+6
2012 7 24 13 19 0 0 0 11.287 -8.9794 -1135.8 -192.74 920.06 1 1.8141e+6
2012 7 24 13 20 0 0 0 11.318 -9.0273 -1135.4 -192.51 921.26 1 1.8623e+6
2012 7 24 13 21 0 0 0 11.48 -9.0086 -1135.2 -190.61 921.63 1 1.9285e+6
2012 7 24 13 22 0 0 0 11.584 -8.9907 -1135 -189.11 920.93 1 2.0126e+6
2012 7 24 13 23 0 0 0 11.626 -8.9947 -1134.8 -188.01 921.99 1 2.1148e+6
2012 7 24 13 24 0 0 0 11.628 -9.0318 -1134.5 -185.51 919.9 1 2.235e+6
2012 7 24 13 25 0 0 0 11.563 -9.1014 -1134.3 -182.3 914.12 1 2.3507e+6
2012 7 24 13 26 0 0 0 11.485 -9.1715 -1134.1 -181.7 914.03 1 2.4621e+6
2012 7 24 13 27 0 0 0 11.415 -9.2355 -1133.9 -179.58 914.55 1 2.569e+6
2012 7 24 13 28 0 0 0 11.407 -9.2331 -1133.7 -177.17 911.92 1 2.6715e+6
2012 7 24 13 29 0 0 0 11.43 -9.1978 -1133.5 -175.54 909.64 1 2.7696e+6
2012 7 24 13 30 0 0 0 11.453 -9.1149 -1133.3 -174.18 911.04 1 2.8212e+6
2012 7 24 13 31 0 0 0 11.422 -9.025 -1133.1 -173.09 912.39 1 2.8264e+6
2012 7 24 13 32 0 0 0 11.339 -8.9419 -1132.8 -173.38 913.91 1 2.785e+6
2012 7 24 13 33 0 0 0 11.281 -8.8263 -1132.6 -172.98 914.54 1 2.6972e+6
2012 7 24 13 34 0 0 0 11.203 -8.7149 -1132.4 -171.44 915.2 1 2.5629e+6
2012 7 24 13 35 0 0 0 11.093 -8.6283 -1132.2 -171.31 916 1 2.4192e+6
2012 7 24 13 36 0 0 0 10.957 -8.5312 -1132 -170.55 916.3 1 2.2663e+6
2012 7 24 13 37 0 0 0 10.798 -8.4282 -1131.8 -170.89 917.03 1 2.1041e+6
2012 7 24 13 38 0 0 0 10.653 -8.3066 -1131.6 -170.66 917.46 1 1.9326e+6
2012 7 24 13 39 0 0 0 10.509 -8.1925 -1131.4 -170.21 918.34 1 1.7518e+6
2012 7 24 13 40 0 0 0 10.388 -8.1185 -1131.1 -172.69 920.28 1 1.6001e+6
2012 7 24 13 41 0 0 0 10.292 -8.0021 -1130.9 -173.23 919.63 1 1.4773e+6
2012 7 24 13 42 0 0 0 10.195 -7.8693 -1130.7 -171.32 917.16 1 1.3837e+6
2012 7 24 13 43 0 0 0 10.042 -7.7737 -1130.5 -170.52 917.65 1 1.319e+6
2012 7 24 13 44 0 0 0 9.847 -7.7111 -1130.3 -170.72 917.35 1 1.2834e+6
2012 7 24 13 45 0 0 0 9.6603 -7.6742 -1130.1 -171.52 917.9 1 1.2693e+6
2012 7 24 13 46 0 0 0 9.4889 -7.6292 -1129.9 -172.81 917.95 1 1.2766e+6
2012 7 24 13 47 0 0 0 9.3566 -7.576 -1129.7 -172.85 918.43 1 1.3053e+6
2012 7 24 13 48 0 0 0 9.2552 -7.5312 -1129.4 -173.85 918.67 1 1.3556e+6
2012 7 24 13 49 0 0 0 9.1952 -7.4826 -1129.2 -172.39 919.47 1 1.4273e+6
2012 7 24 13 50 0 0 0 9.1464 -7.4279 -1129 -171.89 916.14 1 1.4874e+6
2012 7 24 13 51 0 0 0 9.1075 -7.3916 -1128.8 -173.01 918.51 1 1.536e+6
2012 7 24 13 52 0 0 0 9.096 -7.373 -1128.6 -173.42 918.88 1 1.5731e+6
2012 7 24 13 53 0 0 0 9.0945 -7.3649 -1128.4 -175.66 918.99 1 1.5985e+6
2012 7 24 13 54 0 0 0 9.1032 -7.3486 -1128.2 -176.26 922.1 1 1.6125e+6
2012 7 24 13 55 0 0 0 9.0912 -7.2972 -1128 -175.58 922.21 1 1.6101e+6
2012 7 24 13 56 0 0 0 9.0987 -7.2689 -1127.7 -175.79 924.93 1 1.5914e+6
2012 7 24 13 57 0 0 0 9.1129 -7.2511 -1127.5 -175.72 926.81 1 1.5564e+6
2012 7 24 13 58 0 0 0 9.1177 -7.2744 -1127.3 -176.44 928.6 1 1.5051e+6
2012 7 24 13 59 0 0 0 9.1364 -7.2264 -1127.1 -176.79 928.59 1 1.4375e+6
2012 7 24 14 0 0 0 0 9.1528 -7.17 -1126.9 -176.92 928.73 1 1.3898e+6
2012 7 24 14 1 0 0 0 9.193 -7.1085 -1126.7 -176.56 928.94 1 1.3622e+6
2012 7 24 14 2 0 0 0 9.2406 -7.0494 -1126.5 -176.12 928.44 1 1.3546e+6
2012 7 24 14 3 0 0 0 9.2169 -6.9959 -1126.2 -178.35 929.88 1 1.367e+6
2012 7 24 14 4 0 0 0 9.1831 -6.9406 -1126 -176.77 926.9 1 1.3993e+6
2012 7 24 14 5 0 0 0 9.2109 -6.8698 -1125.8 -177.17 929.03 1 1.4328e+6
2012 7 24 14 6 0 0 0 9.2468 -6.7864 -1125.6 -175.48 929.52 1 1.4675e+6
2012 7 24 14 7 0 0 0 9.3021 -6.7062 -1125.4 -173.49 925.69 1 1.5033e+6
2012 7 24 14 8 0 0 0 9.3753 -6.6565 -1125.2 -175.06 925.13 1 1.5402e+6
2012 7 24 14 9 0 0 0 9.415 -6.6078 -1125 -173.63 923.23 1 1.5783e+6
2012 7 24 14 10 0 0 0 9.453 -6.5608 -1124.8 -175.5 925.15 1 1.6127e+6
2012 7 24 14 11 0 0 0 9.478 -6.5025 -1124.5 -173.78 924.64 1 1.6434e+6
2012 7 24 14 12 0 0 0 9.4694 -6.4363 -1124.3 -175.71 925.36 1 1.6704e+6
2012 7 24 14 13 0 0 0 9.4739 -6.3395 -1124.1 -175.53 922.2 1 1.6937e+6
2012 7 24 14 14 0 0 0 9.4676 -6.3216 -1123.9 -174.81 922.48 1 1.7133e+6
2012 7 24 14 15 0 0 0 9.4424 -6.3226 -1123.7 -177.15 921.82 1 1.7242e+6
2012 7 24 14 16 0 0 0 9.4117 -6.3424 -1123.5 -176.81 921.35 1 1.7264e+6
2012 7 24 14 17 0 0 0 9.3988 -6.3619 -1123.3 -177.58 924.43 1 1.72e+6
2012 7 24 14 18 0 0 0 9.4253 -6.3823 -1123.1 -178.32 925.91 1 1.7049e+6
2012 7 24 14 19 0 0 0 9.4402 -6.3966 -1122.8 -179.09 927.03 1 1.681e+6
2012 7 24 14 20 0 0 0 9.3876 -6.436 -1122.6 -177.91 924.62 1 1.6647e+6
2012 7 24 14 21 0 0 0 9.3314 -6.4858 -1122.4 -176.98 923.86 1 1.6558e+6
2012 7 24 14 22 0 0 0 9.264 -6.5367 -1122.2 -176.57 923.75 1 1.6543e+6
2012 7 24 14 23 0 0 0 9.1805 -6.5411 -1122 -177.38 923.32 1 1.6602e+6
2012 7 24 14 24 0 0 0 9.1198 -6.519 -1121.8 -177.67 924.44 1 1.6737e+6
2012 7 24 14 25 0 0 0 9.1092 -6.5172 -1121.6 -180.46 930.81 1 1.6835e+6
2012 7 24 14 26 0 0 0 9.0943 -6.5177 -1121.4 -180.96 930.97 1 1.6897e+6
2012 7 24 14 27 0 0 0 9.1007 -6.5164 -1121.1 -181.89 931.53 1 1.6924e+6
2012 7 24 14 28 0 0 0 9.1152 -6.4818 -1120.9 -182.02 930.84 1 1.6914e+6
2012 7 24 14 29 0 0 0 9.1253 -6.4482 -1120.7 -182.77 932.98 1 1.6869e+6
2012 7 24 14 30 0 0 0 9.1742 -6.4014 -1120.5 -183.74 932.14 1 1.6596e+6
2012 7 24 14 31 0 0 0 9.2208 -6.3705 -1119.5 -183.65 932.06 1 1.6095e+6
2012 7 24 14 32 0 0 0 9.2223 -6.343 -1118.5 -184.66 931.56 1 1.5366e+6
2012 7 24 14 33 0 0 0 9.2105 -6.2978 -1117.4 -184.98 931.53 1 1.4409e+6
2012 7 24 14 34 0 0 0 9.2043 -6.2453 -1116.4 -187.04 931.23 1 1.3224e+6
2012 7 24 14 35 0 0 0 9.2136 -6.1767 -1115.4 -186.13 931.66 1 1.2197e+6
2012 7 24 14 36 0 0 0 9.227 -6.1222 -1114.2 -186.89 932.12 1 1.1329e+6
2012 7 24 14 37 0 0 0 9.24 -6.0649 -1113 -185.48 932.81 1 1.0619e+6
2012 7 24 14 38 0 0 0 9.2639 -6.0227 -1111.8 -184.84 931.69 1 1.0068e+6
2012 7 24 14 39 0 0 0 9.2644 -5.9873 -1110.6 -183.97 929.14 1 967440
2012 7 24 14 40 0 0 0 9.2669 -5.9417 -1109.4 -183.11 929.78 1 926100
2012 7 24 14 41 0 0 0 9.1941 -5.8933 -1108.8 -183.46 932.05 1 882730
2012 7 24 14 42 0 0 0 9.1044 -5.8381 -1108.3 -185.48 934.76 1 837330
2012 7 24 14 43 0 0 0 9.0244 -5.8162 -1107.7 -185.93 933.26 1 789890
2012 7 24 14 44 0 0 0 8.9596 -5.7904 -1107.1 -186 934.05 1 740420
2012 7 24 14 45 0 0 0 8.8847 -5.7679 -1106.6 -186.1 934.14 1 713210
2012 7 24 14 46 0 0 0 8.814 -5.7237 -1106 -184.79 932.93 1 708270
2012 7 24 14 47 0 0 0 8.7631 -5.6704 -1105.4 -185.42 933.31 1 725590
2012 7 24 14 48 0 0 0 8.7041 -5.6368 -1104.8 -185.22 933.39 1 765170
2012 7 24 14 49 0 0 0 8.6425 -5.6089 -1104.3 -185.81 933.88 1 827020
2012 7 24 14 50 0 0 0 8.5724 -5.5873 -1103.7 -186.92 938.39 1 872160
2012 7 24 14 51 0 0 0 8.5147 -5.572 -1103.4 -185.06 936.47 1 900610
2012 7 24 14 52 0 0 0 8.4592 -5.5559 -1103 -184.69 936.54 1 912350
2012 7 24 14 53 0 0 0 8.4164 -5.5429 -1102.7 -183.39 936.79 1 907390
2012 7 24 14 54 0 0 0 8.4191 -5.5559 -1102.3 -183.43 936.79 1 885730
2012 7 24 14 55 0 0 0 8.3664 -5.5647 -1102 -184.85 936.76 1 873200
2012 7 24 14 56 0 0 0 8.3961 -5.5456 -1102.7 -184.3 935.86 1 869800
2012 7 24 14 57 0 0 0 8.4539 -5.5365 -1103.3 -185.48 936.05 1 875530
2012 7 24 14 58 0 0 0 8.4959 -5.5388 -1104 -183.83 934.45 1 890380
2012 7 24 14 59 0 0 0 8.5513 -5.5399 -1104.6 -184.61 935.03 1 914370
2012 7 24 15 0 0 0 0 8.5836 -5.5248 -1105.3 -184.71 934.44 1 934080
2012 7 24 15 1 0 0 0 8.6254 -5.5046 -1105 -184.08 932.48 1 949520
2012 7 24 15 2 0 0 0 8.6463 -5.4844 -1104.7 -184.95 933.17 1 960680
2012 7 24 15 3 0 0 0 8.6607 -5.4651 -1104.5 -184.4 933.36 1 967560
2012 7 24 15 4 0 0 0 8.6842 -5.4647 -1104.2 -184.71 934.93 1 970170
2012 7 24 15 5 0 0 0 8.7541 -5.4336 -1103.9 -186.48 937.04 1 964100
2012 7 24 15 6 0 0 0 8.8062 -5.3979 -1103.6 -186.89 936.87 1 949350
2012 7 24 15 7 0 0 0 8.8436 -5.3421 -1103.4 -189.54 940.48 1 925920
2012 7 24 15 8 0 0 0 8.8504 -5.2793 -1103.1 -188.34 941.23 1 893800
2012 7 24 15 9 0 0 0 8.8444 -5.2377 -1102.8 -189.93 943.54 1 853000
2012 7 24 15 10 0 0 0 8.8605 -5.168 -1102.5 -189.69 943.66 1 814360
2012 7 24 15 11 0 0 0 8.8762 -5.1561 -1102.3 -191.34 944.49 1 777870
2012 7 24 15 12 0 0 0 8.9042 -5.1749 -1102 -190.18 945.45 1 743540
2012 7 24 15 13 0 0 0 8.9246 -5.2015 -1101.7 -190.95 947.96 1 711360
2012 7 24 15 14 0 0 0 8.9182 -5.2264 -1101.4 -191.19 947.13 1 681340
2012 7 24 15 15 0 0 0 8.9431 -5.263 -1101.2 -190.17 948 1 655250
2012 7 24 15 16 0 0 0 8.9694 -5.2971 -1100.9 -191.87 949.4 1 633100
2012 7 24 15 17 0 0 0 9.0114 -5.3463 -1100.6 -192.86 949.86 1 614890
2012 7 24 15 18 0 0 0 9.0663 -5.3866 -1100.3 -192.58 949.55 1 600620
2012 7 24 15 19 0 0 0 9.1188 -5.404 -1100.1 -193.38 949.18 1 590280
2012 7 24 15 20 0 0 0 9.134 -5.4736 -1099.8 -193.1 948.66 1 595630
2012 7 24 15 21 0 0 0 9.1635 -5.5064 -1099.5 -194.22 949.6 1 616640
2012 7 24 15 22 0 0 0 9.188 -5.5557 -1099.2 -195.84 951.28 1 653330
2012 7 24 15 23 0 0 0 9.2058 -5.6133 -1099 -194.22 950.52 1 705700
2012 7 24 15 24 0 0 0 9.2178 -5.6402 -1098.7 -194.64 952.17 1 773740
2012 7 24 15 25 0 0 0 9.2067 -5.6907 -1098.4 -194.28 952.73 1 829370
2012 7 24 15 26 0 0 0 9.1961 -5.7029 -1098.5 -194.87 952.94 1 872580
2012 7 24 15 27 0 0 0 9.176 -5.6732 -1098.6 -194.36 953.26 1 903360
2012 7 24 15 28 0 0 0 9.1593 -5.6441 -1098.6 -195.76 956.07 1 921730
2012 7 24 15 29 0 0 0 9.1556 -5.6683 -1098.7 -195.89 956.85 1 927690
2012 7 24 15 30 0 0 0 9.1479 -5.683 -1098.8 -194.88 957.57 1 929260
2012 7 24 15 31 0 0 0 9.123 -5.6803 -1098.8 -196.35 957.2 1 926470
2012 7 24 15 32 0 0 0 9.0932 -5.6627 -1098.9 -192.95 953.45 1 919300
2012 7 24 15 33 0 0 0 9.0515 -5.6113 -1099 -192.56 953.57 1 907750
2012 7 24 15 34 0 0 0 8.9987 -5.5715 -1099.1 -190.95 954.02 1 891830
2012 7 24 15 35 0 0 0 8.9567 -5.4974 -1099.2 -191.58 953.47 1 870640
2012 7 24 15 36 0 0 0 8.9096 -5.4385 -1099.2 -191.89 952.89 1 844160
2012 7 24 15 37 0 0 0 8.882 -5.3707 -1099.3 -194.29 951.64 1 812410
2012 7 24 15 38 0 0 0 8.8748 -5.2808 -1099.4 -195.35 953.02 1 775370
2012 7 24 15 39 0 0 0 8.8534 -5.2081 -1099.5 -195.69 954.43 1 733060
2012 7 24 15 40 0 0 0 8.8259 -5.1771 -1099.5 -196.59 952.17 1 702810
2012 7 24 15 41 0 0 0 8.7786 -5.1709 -1099.6 -196.82 952.31 1 684640
2012 7 24 15 42 0 0 0 8.7339 -5.1887 -1099.7 -196.08 952.93 1 678550
2012 7 24 15 43 0 0 0 8.6382 -5.2597 -1099.8 -197.28 954.94 1 684520
2012 7 24 15 44 0 0 0 8.5762 -5.2429 -1099.8 -196.54 952.23 1 702570
2012 7 24 15 45 0 0 0 8.4787 -5.2787 -1099.9 -194.33 950.24 1 723540
2012 7 24 15 46 0 0 0 8.3946 -5.3358 -1100.5 -193.38 948.29 1 747430
2012 7 24 15 47 0 0 0 8.2983 -5.416 -1101 -192.95 948.81 1 774240
2012 7 24 15 48 0 0 0 8.1927 -5.5496 -1101.6 -192.39 948.37 1 803970
2012 7 24 15 49 0 0 0 8.0916 -5.7168 -1102.1 -192.6 947.72 1 836620
2012 7 24 15 50 0 0 0 7.9772 -5.9018 -1102.7 -192.36 947.1 1 860810
2012 7 24 15 51 0 0 0 7.9379 -5.9034 -1103.2 -194.01 948.49 1 876550
2012 7 24 15 52 0 0 0 7.9022 -5.8975 -1103.8 -194.04 948.2 1 883830
2012 7 24 15 53 0 0 0 7.8346 -5.9528 -1104.3 -195.23 947.88 1 882650
2012 7 24 15 54 0 0 0 7.7625 -5.9828 -1104.9 -192.68 947.05 1 873010
2012 7 24 15 55 0 0 0 7.6256 -6.0948 -1105.4 -189.71 946 1 866380
2012 7 24 15 56 0 0 0 7.5099 -6.2185 -1105.2 -190.63 945.27 1 862770
2012 7 24 15 57 0 0 0 7.4083 -6.313 -1104.9 -188.61 942.73 1 862170
2012 7 24 15 58 0 0 0 7.337 -6.3799 -1104.7 -188.88 942.29 1 864580
2012 7 24 15 59 0 0 0 7.2622 -6.4348 -1104.5 -188.91 942.59 1 870000
2012 7 24 16 0 0 0 0 7.2273 -6.4207 -1104.3 -189.69 942.54 1 874560
2012 7 24 16 1 0 0 0 7.2042 -6.3992 -1104 -191.19 945.08 1 878260
2012 7 24 16 2 0 0 0 7.1912 -6.3595 -1103.8 -188.56 937.8 1 881100
2012 7 24 16 3 0 0 0 7.1855 -6.3066 -1103.6 -188.86 938.4 1 883080
2012 7 24 16 4 0 0 0 7.1794 -6.209 -1103.4 -187.84 934.82 1 884200
2012 7 24 16 5 0 0 0 7.162 -6.1155 -1103.1 -185.65 933.13 1 884580
2012 7 24 16 6 0 0 0 7.0469 -6.239 -1102.9 -186.89 933.37 1 884230
2012 7 24 16 7 0 0 0 6.9226 -6.3756 -1102.7 -184.96 931.83 1 883160
2012 7 24 16 8 0 0 0 6.8307 -6.4479 -1102.5 -184.99 932.15 1 881350
2012 7 24 16 9 0 0 0 6.7582 -6.52 -1102.2 -183.19 931.08 1 878800
2012 7 24 16 10 0 0 0 6.7804 -6.5 -1102 -182.44 931.43 1 886250
2012 7 24 16 11 0 0 0 6.8028 -6.4565 -1100 -180.06 930.38 1 903690
2012 7 24 16 12 0 0 0 6.8187 -6.4255 -1098 -178.49 925.55 1 931110
2012 7 24 16 13 0 0 0 6.8568 -6.3684 -1096 -179.35 926.09 1 968520
2012 7 24 16 14 0 0 0 6.8857 -6.3435 -1094 -175.8 919.79 1 1.0159e+6
2012 7 24 16 15 0 0 0 6.9214 -6.3287 -1092 -175.26 917.96 1 1.0474e+6
2012 7 24 16 16 0 0 0 6.9478 -6.3139 -1090.5 -173.95 917.92 1 1.063e+6
2012 7 24 16 17 0 0 0 6.9849 -6.297 -1089 -172.4 918.05 1 1.0627e+6
2012 7 24 16 18 0 0 0 7.0275 -6.2785 -1087.5 -172.29 914.05 1 1.0464e+6
2012 7 24 16 19 0 0 0 7.0612 -6.3127 -1086 -170.9 914.35 1 1.0143e+6
2012 7 24 16 20 0 0 0 7.1148 -6.2788 -1084.5 -171.57 917.78 1 998490
2012 7 24 16 21 0 0 0 7.2166 -6.1948 -1082.4 -170.26 916.2 1 999090
2012 7 24 16 22 0 0 0 7.3232 -6.1016 -1080.4 -166.88 910.91 1 1.0161e+6
2012 7 24 16 23 0 0 0 7.42 -6.0418 -1078.3 -167.21 904.43 1 1.0494e+6
2012 7 24 16 24 0 0 0 7.5124 -5.9573 -1076.3 -164.12 906.31 1 1.0991e+6
2012 7 24 16 25 0 0 0 7.5864 -5.8813 -1074.2 -162.48 907.01 1 1.1362e+6
2012 7 24 16 26 0 0 0 7.6461 -5.846 -1072.1 -160.8 907.27 1 1.1608e+6
2012 7 24 16 27 0 0 0 7.703 -5.8024 -1070.1 -160.12 905.55 1 1.1727e+6
2012 7 24 16 28 0 0 0 7.7484 -5.7289 -1068 -158.74 902.92 1 1.1721e+6
2012 7 24 16 29 0 0 0 7.7725 -5.6942 -1066 -160.3 902.51 1 1.1589e+6
2012 7 24 16 30 0 0 0 7.7929 -5.6964 -1063.9 -158.82 897.11 1 1.1548e+6
2012 7 24 16 31 0 0 0 7.805 -5.6605 -1063.6 -154.45 895.08 1 1.1598e+6
2012 7 24 16 32 0 0 0 7.8256 -5.5759 -1063.3 -156.02 898.45 1 1.1739e+6
2012 7 24 16 33 0 0 0 7.8452 -5.4955 -1063.1 -154.31 895.56 1 1.1972e+6
2012 7 24 16 34 0 0 0 7.8863 -5.4153 -1062.8 -152.61 890.64 1 1.2295e+6
2012 7 24 16 35 0 0 0 7.9145 -5.3359 -1062.5 -147.21 847.67 1 1.2522e+6
2012 7 24 16 36 0 0 0 7.9033 -5.3282 -1060.3 -147.01 848.73 1 1.2651e+6
2012 7 24 16 37 0 0 0 7.878 -5.3459 -1058.1 -144.8 847.43 1 1.2684e+6
2012 7 24 16 38 0 0 0 7.8793 -5.2988 -1056 -142.51 845.86 1 1.262e+6
2012 7 24 16 39 0 0 0 7.8829 -5.2847 -1053.8 -141.56 846.41 1 1.2458e+6
2012 7 24 16 40 0 0 0 7.9091 -5.2325 -1051.6 -136.98 843.28 1 1.2223e+6
2012 7 24 16 41 0 0 0 7.9509 -5.1459 -1049.5 -137.28 842.82 1 1.1915e+6
2012 7 24 16 42 0 0 0 7.9886 -5.0618 -1047.5 -137.6 842.49 1 1.1533e+6
2012 7 24 16 43 0 0 0 8.0369 -4.9998 -1045.4 -136.67 842.5 1 1.1078e+6
2012 7 24 16 44 0 0 0 8.0788 -4.9074 -1043.4 -138.63 843.91 1 1.0549e+6
2012 7 24 16 45 0 0 0 8.1202 -4.8287 -1041.3 -137.14 841.03 1 1.0121e+6
2012 7 24 16 46 0 0 0 8.1678 -4.8017 -1038.8 -139.25 844.6 1 979320
2012 7 24 16 47 0 0 0 8.1978 -4.8314 -1036.3 -137.62 844.32 1 956570
2012 7 24 16 48 0 0 0 8.2488 -4.8415 -1033.8 -135.51 839.43 1 943870
2012 7 24 16 49 0 0 0 8.2697 -4.8157 -1031.3 -135.07 838.98 1 941210
2012 7 24 16 50 0 0 0 8.3145 -4.8204 -1028.8 -134.17 834.33 1 937920
2012 7 24 16 51 0 0 0 8.3611 -4.7782 -1028.5 -132.88 833.51 1 934010
2012 7 24 16 52 0 0 0 8.4224 -4.7089 -1028.3 -131.08 833.31 1 929490
2012 7 24 16 53 0 0 0 8.468 -4.7056 -1028 -129.82 834.2 1 924340
2012 7 24 16 54 0 0 0 8.532 -4.6806 -1027.8 -131.34 835.22 1 918570
2012 7 24 16 55 0 0 0 8.5835 -4.705 -1027.5 -134.4 836 1 931100
2012 7 24 16 56 0 0 0 8.6169 -4.7464 -1027.3 -134.46 836.77 1 961940
2012 7 24 16 57 0 0 0 8.6497 -4.7517 -1027 -134.82 836.51 1 1.0111e+6
2012 7 24 16 58 0 0 0 8.6778 -4.7603 -1026.8 -135.74 837.75 1 1.0785e+6
2012 7 24 16 59 0 0 0 8.713 -4.7769 -1026.5 -135.43 837.89 1 1.1643e+6
2012 7 24 17 0 0 0 0 8.7532 -4.7459 -1026.3 -133.93 834.01 1 1.226e+6
2012 7 24 17 1 0 0 0 8.8035 -4.6881 -1026 -134.04 833.34 1 1.2637e+6
2012 7 24 17 2 0 0 0 8.8342 -4.6908 -1025.8 -136.93 839.16 1 1.2773e+6
2012 7 24 17 3 0 0 0 8.8604 -4.7929 -1025.5 -135.62 837.53 1 1.267e+6
2012 7 24 17 4 0 0 0 8.8877 -4.8254 -1025.3 -136.65 840.61 1 1.2326e+6
2012 7 24 17 5 0 0 0 8.8962 -4.8235 -1025 -137.09 840.53 1 1.2044e+6
2012 7 24 17 6 0 0 0 8.8964 -4.8574 -1024.8 -135.09 837.66 1 1.1822e+6
2012 7 24 17 7 0 0 0 8.8145 -4.9706 -1024.5 -137.09 838.79 1 1.1663e+6
2012 7 24 17 8 0 0 0 8.7718 -5.0169 -1024.3 -135.47 838.66 1 1.1564e+6
2012 7 24 17 9 0 0 0 8.7117 -5.0854 -1024 -136.65 839.74 1 1.1526e+6
2012 7 24 17 10 0 0 0 8.6659 -5.1159 -1023.8 -136.3 837.46 1 1.1279e+6
